Census Tract,BI,PD,MLPD,PPI,PIP_MED,PIP_WL,COMP,COLL,CR,UM,UIM
26125168400,0.8452,0.8452,0.8452,0.8653,0.7351,0.7873,0.7691,0.9750,0.4493,0.7520,0.7520
26125168500,0.8445,0.8445,0.8445,0.8661,0.7345,0.7867,0.7715,0.9725,0.4486,0.7515,0.7515
26125168600,0.8438,0.8438,0.8438,0.8648,0.7329,0.7852,0.7668,0.9709,0.4485,0.7507,0.7507
26125168700,0.8479,0.8479,0.8479,0.8683,0.7359,0.7894,0.7711,0.9755,0.4506,0.7550,0.7550
26125168800,0.8448,0.8448,0.8448,0.8670,0.7335,0.7875,0.7677,0.9730,0.4492,0.7527,0.7527
26125168900,0.8818,0.8818,0.8818,0.9096,0.7967,0.8702,0.8877,1.0149,0.4716,0.8488,0.8488
26125170000,0.8666,0.8666,0.8666,1.0265,0.8611,0.9235,0.7468,0.8970,0.4691,1.0287,1.0287
26125170100,1.1265,1.1265,1.1265,1.2099,1.1000,1.1814,1.1814,1.1000,0.5921,1.2690,1.2690
26125170200,1.1211,1.1211,1.1211,1.2033,1.0930,1.1738,1.1735,1.0976,0.5894,1.2590,1.2590
26125170300,1.0885,1.0885,1.0885,1.1646,1.0643,1.1314,1.1419,1.0675,0.5671,1.2098,1.2098
26125170400,0.8267,0.8267,0.8267,0.9981,0.8266,0.8872,0.6818,0.8662,0.4493,0.9989,0.9989
26125171000,1.1127,1.1127,1.1127,1.1928,1.0925,1.1655,1.1929,1.0956,0.5983,1.2473,1.2473
26125171100,0.9118,0.9118,0.9118,1.0653,0.9719,1.0357,1.0274,0.9719,0.5989,1.2299,1.2299
26125171200,0.9289,0.9289,0.9289,1.0946,0.9722,1.0420,0.9937,0.9722,0.7821,1.2616,1.2616
26125171300,1.2130,1.2130,1.2130,1.1991,1.2614,1.3539,1.8329,1.2931,0.8005,1.3467,1.3467
26125171400,1.1741,1.1741,1.1741,1.2208,1.2736,1.2794,1.8382,1.2445,0.7705,1.2365,1.2365
26125171500,1.0648,1.0648,1.0648,1.1064,1.0793,1.1543,1.6450,1.1244,0.6953,1.1356,1.1356
26125171600,1.1814,1.1814,1.1814,1.2099,1.2099,1.2996,1.7725,1.2391,0.8000,1.2690,1.2690
26125172400,1.2405,1.2405,1.2405,1.2704,1.3011,1.3646,2.0946,1.3325,0.6367,1.3325,1.3325
26125172500,1.3492,1.3492,1.3492,1.4840,1.4150,1.4840,1.4840,1.3492,0.7093,1.1421,1.1421
26125173000,0.9074,0.9074,0.9074,1.0706,0.9729,1.0460,1.0165,0.9741,0.5890,1.2605,1.2605
26125173100,0.8962,0.8962,0.8962,1.0496,0.9513,1.0270,0.9967,0.9568,0.5753,1.2158,1.2158
26125173200,0.9240,0.9240,0.9240,1.0888,0.9685,1.0369,0.9914,0.9663,0.7742,1.2507,1.2507
26125173300,1.2350,1.2350,1.2350,1.2599,1.3140,1.4389,1.7668,1.2896,0.8000,1.4268,1.4268
26125173400,0.9359,0.9359,0.9359,1.1082,1.0178,1.0887,1.1384,1.0300,0.6313,1.2369,1.2369
26125173500,0.9255,0.9255,0.9255,1.1133,1.0132,1.0882,1.1148,1.0225,0.6283,1.2567,1.2567
26125173600,0.9383,0.9383,0.9383,1.1168,1.0232,1.0990,1.1346,1.0290,0.6337,1.2690,1.2690
26125175000,0.9078,0.9078,0.9078,1.0716,0.9742,1.0445,1.0183,0.9747,0.5902,1.2620,1.2620
26125175100,0.9092,0.9092,0.9092,1.0741,0.9765,1.0488,1.0241,0.9765,0.5921,1.2690,1.2690
26125175200,0.9067,0.9067,0.9067,1.0975,0.9904,1.0611,1.0529,0.9945,0.5989,1.2288,1.2288
26125175300,0.9241,0.9241,0.9241,1.0899,1.0140,1.0658,1.1295,0.9971,0.6075,1.2040,1.2040
26125180000,0.7338,0.7338,0.7338,0.8266,0.7165,0.6996,0.6064,0.8071,0.4500,0.7515,0.7515
26125180100,0.7360,0.7360,0.7360,0.8293,0.7180,0.7032,0.6104,0.8100,0.4508,0.7546,0.7546
26125180200,0.7357,0.7357,0.7357,0.8273,0.7178,0.7033,0.6089,0.8071,0.4490,0.7516,0.7516
26125180300,0.7341,0.7341,0.7341,0.8262,0.7164,0.6991,0.6063,0.8065,0.4497,0.7517,0.7517
26125181000,0.8257,0.8257,0.8257,0.9914,0.8221,0.8815,0.6827,0.8685,0.4491,0.9886,0.9886
26125181100,0.8268,0.8268,0.8268,0.9959,0.8272,0.8864,0.6913,0.8660,0.4494,0.9957,0.9957
26125181200,0.8263,0.8263,0.8263,0.9972,0.8258,0.8860,0.6832,0.8648,0.4484,0.9952,0.9952
26125181300,0.8262,0.8262,0.8262,0.9989,0.8266,0.8868,0.6814,0.8659,0.4493,0.9984,0.9984
26125181400,0.8237,0.8237,0.8237,0.9960,0.8235,0.8839,0.6805,0.8632,0.4479,0.9952,0.9952
26125181500,0.8269,0.8269,0.8269,0.9961,0.8266,0.8865,0.6830,0.8654,0.4484,0.9976,0.9976
26125181600,0.8274,0.8274,0.8274,1.0000,0.8274,0.8882,0.6837,0.8671,0.4500,1.0000,1.0000
26125183000,0.7366,0.7366,0.7366,0.8270,0.7191,0.7027,0.6120,0.8080,0.4490,0.7516,0.7516
26125183100,0.7358,0.7358,0.7358,0.8292,0.7185,0.7032,0.6080,0.8083,0.4500,0.7547,0.7547
26125183200,0.7347,0.7347,0.7347,0.8286,0.7178,0.7023,0.6074,0.8084,0.4497,0.7552,0.7552
26125183300,0.7351,0.7351,0.7351,0.8272,0.7185,0.7020,0.6088,0.8068,0.4494,0.7529,0.7529
26125183400,0.7351,0.7351,0.7351,0.8266,0.7165,0.7024,0.6108,0.8065,0.4491,0.7509,0.7509
26125183500,0.7338,0.7338,0.7338,0.8266,0.7165,0.6996,0.6064,0.8071,0.4500,0.7515,0.7515
26125183600,0.7351,0.7351,0.7351,0.8253,0.7168,0.7014,0.6084,0.8052,0.4475,0.7501,0.7501
26125183700,0.7346,0.7346,0.7346,0.8273,0.7175,0.7012,0.6069,0.8078,0.4500,0.7522,0.7522
26125183800,0.7348,0.7348,0.7348,0.8276,0.7174,0.7008,0.6071,0.8077,0.4500,0.7525,0.7525
26125183900,0.8266,0.8266,0.8266,1.0000,0.8266,0.8878,0.6807,0.8669,0.4500,1.0000,1.0000
26125184000,0.8238,0.8238,0.8238,0.9936,0.8224,0.8810,0.6787,0.8633,0.4482,0.9929,0.9929
26125184100,0.8250,0.8250,0.8250,0.9974,0.8243,0.8852,0.6799,0.8652,0.4490,0.9964,0.9964
26125184200,0.8261,0.8261,0.8261,1.0017,0.8264,0.8882,0.6807,0.8671,0.4500,1.0000,1.0000
26125184300,0.8273,0.8273,0.8273,1.0006,0.8279,0.8892,0.6836,0.8678,0.4512,1.0023,1.0023
26125184400,0.8264,0.8264,0.8264,0.9995,0.8268,0.8857,0.6812,0.8675,0.4512,0.9981,0.9981
26125184500,0.8236,0.8236,0.8236,0.9976,0.8220,0.8829,0.6804,0.8628,0.4480,0.9954,0.9954
26125184600,0.8266,0.8266,0.8266,0.9986,0.8263,0.8883,0.6806,0.8669,0.4500,0.9980,0.9980
26125184700,0.8260,0.8260,0.8260,0.9975,0.8247,0.8855,0.6812,0.8672,0.4500,0.9963,0.9963
26125187000,0.9056,0.9056,0.9056,1.0644,0.9679,1.0367,1.0126,0.9710,0.5864,1.2526,1.2526
26125188000,0.8256,0.8256,0.8256,0.9971,0.8251,0.8850,0.6812,0.8657,0.4498,0.9981,0.9981
26125188100,0.8264,0.8264,0.8264,0.9985,0.8258,0.8861,0.6802,0.8659,0.4497,0.9987,0.9987
26125190200,0.9050,0.9050,0.9050,0.7979,0.8639,0.8797,0.9953,0.8698,0.3674,0.7717,0.7717
26125190400,0.9128,0.9128,0.9128,0.7941,0.8709,0.8906,1.0236,0.8715,0.3618,0.7737,0.7737
26125190500,0.9144,0.9144,0.9144,0.7927,0.8719,0.8929,1.0300,0.8719,0.3605,0.7740,0.7740
26125190700,0.9146,0.9146,0.9146,0.7948,0.8742,0.8969,1.0437,0.8755,0.3649,0.7897,0.7897
26125190800,0.9062,0.9062,0.9062,0.7951,0.8665,0.8839,1.0111,0.8671,0.3629,0.7734,0.7734
26125191000,0.8257,0.8257,0.8257,0.8943,0.8161,0.7702,0.6187,0.8559,0.4500,0.7515,0.7515
26125191100,0.8071,0.8071,0.8071,0.8878,0.8071,0.7338,0.5921,0.8465,0.4500,0.7515,0.7515
26125191200,0.8096,0.8096,0.8096,0.8874,0.8063,0.7399,0.5981,0.8470,0.4492,0.7517,0.7517
26125191300,0.8075,0.8075,0.8075,0.8825,0.8052,0.7348,0.6024,0.8450,0.4466,0.7522,0.7522
26125192000,0.8067,0.8067,0.8067,0.8875,0.8062,0.7331,0.5921,0.8457,0.4494,0.7511,0.7511
26125192200,0.8076,0.8076,0.8076,0.8874,0.8067,0.7348,0.5949,0.8465,0.4493,0.7511,0.7511
26125192400,0.8077,0.8077,0.8077,0.8875,0.8070,0.7344,0.5938,0.8456,0.4496,0.7527,0.7527
26125192500,0.8075,0.8075,0.8075,0.8877,0.8074,0.7363,0.5939,0.8479,0.4500,0.7515,0.7515
26125192700,0.8075,0.8075,0.8075,0.8876,0.8059,0.7340,0.5925,0.8461,0.4495,0.7518,0.7518
26125192800,0.8071,0.8071,0.8071,0.8878,0.8071,0.7338,0.5921,0.8465,0.4500,0.7515,0.7515
26125193000,0.8080,0.8080,0.8080,0.8887,0.8082,0.7379,0.5959,0.8476,0.4511,0.7554,0.7554
26125193100,0.8049,0.8049,0.8049,0.8842,0.8017,0.7299,0.5933,0.8437,0.4485,0.7518,0.7518
26125193300,0.8071,0.8071,0.8071,0.8878,0.8071,0.7338,0.5921,0.8465,0.4500,0.7515,0.7515
26125193400,0.8074,0.8074,0.8074,0.8872,0.8079,0.7346,0.5943,0.8458,0.4495,0.7515,0.7515
26125193500,0.8077,0.8077,0.8077,0.8860,0.8065,0.7403,0.5942,0.8471,0.4500,0.7515,0.7515
26125193600,0.8065,0.8065,0.8065,0.8873,0.8069,0.7344,0.5925,0.8474,0.4500,0.7515,0.7515
26125193700,0.8071,0.8071,0.8071,0.8878,0.8071,0.7338,0.5921,0.8465,0.4500,0.7515,0.7515
26125194000,0.8076,0.8076,0.8076,0.8888,0.8069,0.7352,0.5925,0.8474,0.4500,0.7515,0.7515
26125194100,0.8089,0.8089,0.8089,0.8894,0.8092,0.7378,0.5959,0.8492,0.4500,0.7515,0.7515
26125194200,0.8059,0.8059,0.8059,0.8838,0.8032,0.7339,0.5946,0.8440,0.4488,0.7518,0.7518
26125194300,0.8092,0.8092,0.8092,0.8874,0.8073,0.7395,0.5966,0.8467,0.4490,0.7508,0.7508
26125194400,0.8072,0.8072,0.8072,0.8867,0.8058,0.7333,0.5934,0.8464,0.4496,0.7518,0.7518
26125194500,0.8071,0.8071,0.8071,0.8878,0.8071,0.7338,0.5921,0.8465,0.4500,0.7515,0.7515
26125194600,0.8048,0.8048,0.8048,0.8844,0.8039,0.7315,0.5922,0.8436,0.4484,0.7510,0.7510
26125196000,0.7338,0.7338,0.7338,0.8261,0.7844,0.8053,0.6334,0.9509,0.4493,0.7510,0.7510
26125196100,0.7347,0.7347,0.7347,0.8271,0.7851,0.8072,0.6352,0.9520,0.4490,0.7508,0.7508
26125196200,0.7355,0.7355,0.7355,0.8269,0.7856,0.8066,0.6409,0.9505,0.4489,0.7529,0.7529
26125196300,0.7338,0.7338,0.7338,0.8268,0.7847,0.8059,0.6340,0.9521,0.4496,0.7511,0.7511
26125196400,0.7350,0.7350,0.7350,0.8268,0.7859,0.8057,0.6362,0.9504,0.4489,0.7510,0.7510
26125196500,0.7333,0.7333,0.7333,0.8254,0.7833,0.8043,0.6330,0.9508,0.4490,0.7513,0.7513
26125196600,0.7330,0.7330,0.7330,0.8240,0.7834,0.8029,0.6337,0.9471,0.4477,0.7499,0.7499
26125196700,0.7338,0.7338,0.7338,0.8266,0.7847,0.8062,0.6335,0.9523,0.4500,0.7515,0.7515
26125196800,0.7357,0.7357,0.7357,0.8270,0.7852,0.8067,0.6366,0.9518,0.4497,0.7534,0.7534
26125196900,0.7401,0.7401,0.7401,0.8316,0.7894,0.8128,0.6418,0.9540,0.4518,0.7580,0.7580
26125197000,0.7335,0.7335,0.7335,0.8253,0.7835,0.8043,0.6334,0.9493,0.4489,0.7507,0.7507
26125197100,0.7338,0.7338,0.7338,0.8266,0.7853,0.8071,0.6337,0.9535,0.4500,0.7515,0.7515
26125197200,0.7332,0.7332,0.7332,0.8250,0.7834,0.8044,0.6337,0.9497,0.4486,0.7505,0.7505
26125197300,0.7333,0.7333,0.7333,0.8257,0.7846,0.8058,0.6336,0.9511,0.4492,0.7506,0.7506
26125197400,0.7338,0.7338,0.7338,0.8266,0.7843,0.8055,0.6333,0.9513,0.4500,0.7515,0.7515
26125197500,0.7338,0.7338,0.7338,0.8266,0.7853,0.8071,0.6337,0.9535,0.4500,0.7515,0.7515
26125197600,0.7450,0.7450,0.7450,0.8358,0.7914,0.8108,0.6529,0.9496,0.4553,0.7604,0.7604
26125197701,0.7338,0.7338,0.7338,0.8266,0.7853,0.8071,0.6337,0.9535,0.4500,0.7515,0.7515
26125197702,0.7363,0.7363,0.7363,0.8266,0.7814,0.8038,0.6375,0.9505,0.4500,0.7515,0.7515
26125197900,0.7344,0.7344,0.7344,0.8262,0.7844,0.8062,0.6343,0.9511,0.4497,0.7517,0.7517
26125198000,0.7347,0.7347,0.7347,0.8254,0.7850,0.8057,0.6356,0.9502,0.4488,0.7510,0.7510
26125198100,0.7363,0.7363,0.7363,0.8266,0.7873,0.8081,0.6390,0.9514,0.4490,0.7515,0.7515
26127010300,0.8397,0.8397,0.8397,0.7813,0.8776,0.7871,1.0046,0.7425,0.3420,0.6914,0.6914
26127010400,0.8380,0.8380,0.8380,0.7439,0.9000,0.7619,1.0633,0.7264,0.3150,0.6764,0.6764
26127010500,0.8380,0.8380,0.8380,0.7439,0.9000,0.7619,1.0633,0.7264,0.3150,0.6764,0.6764
26127010600,0.8380,0.8380,0.8380,0.7439,0.9000,0.7619,1.0633,0.7264,0.3150,0.6764,0.6764
26127010800,0.8354,0.8354,0.8354,0.7443,0.8895,0.7537,1.0385,0.7250,0.3195,0.6823,0.6823
26127010900,0.8380,0.8380,0.8380,0.7439,0.9000,0.7619,1.0633,0.7264,0.3150,0.6764,0.6764
26127011000,0.8380,0.8380,0.8380,0.7439,0.9000,0.7619,1.0633,0.7264,0.3150,0.6764,0.6764
26129950100,0.6094,0.6094,0.6094,0.6468,0.6820,0.5705,0.6909,0.5211,0.2578,0.5607,0.5607
26129950200,0.5953,0.5953,0.5953,0.6258,0.6663,0.5556,0.6779,0.5080,0.2527,0.5412,0.5412
26129950300,0.5906,0.5906,0.5906,0.6215,0.6627,0.5483,0.6752,0.5027,0.2492,0.5375,0.5375
26129950400,0.5875,0.5875,0.5875,0.6162,0.6618,0.5469,0.6778,0.4972,0.2460,0.5341,0.5341
26129950500,0.5875,0.5875,0.5875,0.6162,0.6618,0.5469,0.6778,0.4972,0.2460,0.5341,0.5341
26129950600,0.5875,0.5875,0.5875,0.6162,0.6618,0.5469,0.6778,0.4972,0.2460,0.5341,0.5341
26129950900,0.5875,0.5875,0.5875,0.6162,0.6618,0.5469,0.6778,0.4972,0.2460,0.5341,0.5341
26131970100,0.5465,0.5465,0.5465,0.6012,0.5210,0.4968,0.6772,0.5088,0.2400,0.5210,0.5210
26131970200,0.5465,0.5465,0.5465,0.6012,0.5210,0.4968,0.6772,0.5088,0.2400,0.5210,0.5210
26131970300,0.5465,0.5465,0.5465,0.6012,0.5210,0.4968,0.6772,0.5088,0.2400,0.5210,0.5210
26133970100,0.9611,0.9611,0.9611,0.8231,0.9513,0.8965,1.1065,0.7540,0.3591,0.7515,0.7515
26133970200,0.9765,0.9765,0.9765,0.8266,0.9765,0.9092,1.1536,0.7487,0.3500,0.7515,0.7515
26133970300,0.8931,0.8931,0.8931,0.7815,0.8854,0.8267,1.0583,0.6960,0.3280,0.7054,0.7054
26133970400,0.9765,0.9765,0.9765,0.8266,0.9765,0.9092,1.1536,0.7487,0.3500,0.7515,0.7515
26133970500,0.9618,0.9618,0.9618,0.8553,0.9713,0.9064,1.1036,0.7703,0.3615,0.7763,0.7763
26133970600,0.9765,0.9765,0.9765,0.8266,0.9765,0.9092,1.1536,0.7487,0.3500,0.7515,0.7515
26135970201,0.7524,0.7524,0.7524,0.7609,0.7874,0.6754,0.8505,0.6449,0.3042,0.6721,0.6721
26135970202,0.7515,0.7515,0.7515,0.7515,0.7881,0.6670,0.8465,0.6360,0.3000,0.6513,0.6513
26135970300,0.7796,0.7796,0.7796,0.7918,0.8088,0.7086,0.8369,0.6757,0.3188,0.6949,0.6949
26135970400,0.7515,0.7515,0.7515,0.7515,0.7881,0.6670,0.8465,0.6360,0.3000,0.6513,0.6513
26135970500,0.7797,0.7797,0.7797,0.7797,0.7881,0.7744,0.7783,0.7226,0.3563,0.6889,0.6889
26137950100,0.7500,0.7500,0.7500,0.7515,0.7794,0.6670,0.8329,0.6386,0.3000,0.6513,0.6513
26137950200,0.7577,0.7577,0.7577,0.7519,0.7805,0.6724,0.8273,0.6426,0.3011,0.6556,0.6556
26137950300,0.7515,0.7515,0.7515,0.7515,0.7881,0.6670,0.8465,0.6360,0.3000,0.6513,0.6513
26137950400,0.7428,0.7428,0.7428,0.7509,0.7756,0.6713,0.8221,0.6382,0.3059,0.6464,0.6464
26137950500,0.7449,0.7449,0.7449,0.7463,0.7789,0.6611,0.8407,0.6308,0.2979,0.6468,0.6468
26137950600,0.7515,0.7515,0.7515,0.7515,0.7881,0.6670,0.8465,0.6360,0.3000,0.6513,0.6513
26139020100,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139020200,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139020400,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139020501,0.6750,0.6750,0.6750,0.7515,0.6249,0.6527,0.6120,0.6993,0.3500,0.6513,0.6513
26139020503,0.6654,0.6654,0.6654,0.7424,0.5972,0.6482,0.6157,0.6933,0.3549,0.6663,0.6663
26139020504,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139020600,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139020900,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021000,0.6668,0.6668,0.6668,0.7502,0.6032,0.6378,0.6078,0.6987,0.3507,0.6535,0.6535
26139021100,0.6771,0.6771,0.6771,0.7515,0.6122,0.6335,0.6052,0.6996,0.3542,0.6627,0.6627
26139021201,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021202,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021301,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021303,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021304,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021400,0.6920,0.6920,0.6920,0.7646,0.6290,0.6748,0.6291,0.7280,0.3621,0.6841,0.6841
26139021500,0.6651,0.6651,0.6651,0.7512,0.6035,0.6344,0.6057,0.6998,0.3497,0.6508,0.6508
26139021603,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021604,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021605,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021606,0.6670,0.6670,0.6670,0.7515,0.6067,0.6355,0.6051,0.7012,0.3500,0.6513,0.6513
26139021700,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021801,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021802,0.6820,0.6820,0.6820,0.7578,0.6278,0.6570,0.6281,0.7189,0.3583,0.6597,0.6597
26139021901,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139021902,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139022001,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139022002,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139022103,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139022105,0.6644,0.6644,0.6644,0.7510,0.6033,0.6338,0.6054,0.6999,0.3496,0.6506,0.6506
26139022106,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139022107,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139022108,0.6703,0.6703,0.6703,0.7611,0.6053,0.6392,0.6078,0.7022,0.3524,0.6596,0.6596
26139022203,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139022206,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139022600,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139022900,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139023001,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139023002,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139023100,0.6685,0.6685,0.6685,0.7523,0.6046,0.6350,0.6070,0.6996,0.3511,0.6543,0.6543
26139023200,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139023500,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139023600,0.7222,0.7222,0.7222,0.8197,0.6973,0.7270,0.6821,0.7520,0.3750,0.7385,0.7385
26139024300,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139024400,0.6733,0.6733,0.6733,0.7544,0.6114,0.6485,0.6087,0.7062,0.3539,0.6552,0.6552
26139024500,0.7682,0.7682,0.7682,0.8580,0.7103,0.7458,0.6481,0.8138,0.4158,0.7494,0.7494
26139024600,0.6741,0.6741,0.6741,0.7571,0.6193,0.6521,0.6089,0.7033,0.3598,0.6622,0.6622
26139024900,0.6750,0.6750,0.6750,0.7574,0.6136,0.6454,0.6095,0.7049,0.3536,0.6624,0.6624
26139025100,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139025200,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139025500,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139025700,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26139025800,0.6670,0.6670,0.6670,0.7515,0.6042,0.6360,0.6064,0.6996,0.3500,0.6513,0.6513
26141950100,0.6438,0.6438,0.6438,0.6438,0.6752,0.5714,0.7251,0.5448,0.2570,0.5579,0.5579
26141950200,0.6388,0.6388,0.6388,0.6388,0.6699,0.5670,0.7195,0.5406,0.2550,0.5536,0.5536
26141950300,0.6388,0.6388,0.6388,0.6388,0.6699,0.5670,0.7195,0.5406,0.2550,0.5536,0.5536
26141950400,0.6388,0.6388,0.6388,0.6388,0.6699,0.5670,0.7195,0.5406,0.2550,0.5536,0.5536
26141950500,0.6491,0.6491,0.6491,0.6525,0.6860,0.5791,0.7330,0.5493,0.2605,0.5654,0.5654
26141950600,0.6388,0.6388,0.6388,0.6388,0.6699,0.5670,0.7195,0.5406,0.2550,0.5536,0.5536
26143970100,0.6182,0.6182,0.6182,0.6319,0.6873,0.5684,0.6824,0.5529,0.2562,0.5450,0.5450
26143970200,0.6190,0.6190,0.6190,0.6328,0.6878,0.5695,0.6826,0.5538,0.2567,0.5455,0.5455
26143970300,0.6197,0.6197,0.6197,0.6347,0.6981,0.5633,0.6981,0.5501,0.2534,0.5501,0.5501
26143970400,0.6047,0.6047,0.6047,0.6207,0.6779,0.5508,0.6774,0.5394,0.2497,0.5388,0.5388
26143970500,0.6451,0.6451,0.6451,0.6598,0.7152,0.5887,0.7186,0.5789,0.2646,0.5741,0.5741
26143970600,0.6092,0.6092,0.6092,0.6234,0.6821,0.5567,0.6799,0.5426,0.2506,0.5390,0.5390
26143970700,0.6081,0.6081,0.6081,0.6242,0.6831,0.5544,0.6769,0.5406,0.2503,0.5438,0.5438
26143971000,0.6017,0.6017,0.6017,0.6162,0.6778,0.5469,0.6778,0.5341,0.2460,0.5341,0.5341
26143971100,0.6160,0.6160,0.6160,0.6459,0.6874,0.5659,0.6852,0.5521,0.2577,0.5709,0.5709
26143971200,0.6205,0.6205,0.6205,0.6341,0.6918,0.5653,0.6807,0.5487,0.2551,0.5531,0.5531
26145000100,1.1265,1.1265,1.1265,1.1000,1.1814,1.2690,0.9765,1.2099,0.3500,0.7165,0.7165
26145000400,1.1265,1.1265,1.1265,1.1000,1.1814,1.2690,0.9765,1.2099,0.3500,0.7165,0.7165
26145000600,1.1265,1.1265,1.1265,1.1000,1.1814,1.2690,0.9765,1.2099,0.3500,0.7165,0.7165
26145000700,1.1265,1.1265,1.1265,1.1000,1.1814,1.2690,0.9765,1.2099,0.3500,0.7165,0.7165
26145000800,1.1265,1.1265,1.1265,1.1000,1.1814,1.2690,0.9765,1.2099,0.3500,0.7165,0.7165
26145000900,1.1265,1.1265,1.1265,1.1000,1.1814,1.2690,0.9765,1.2099,0.3500,0.7165,0.7165
26145001000,1.1265,1.1265,1.1265,1.1000,1.1814,1.2690,0.9765,1.2099,0.3500,0.7165,0.7165
26145001100,1.1265,1.1265,1.1265,1.1000,1.1814,1.2690,0.9765,1.2099,0.3500,0.7165,0.7165
26145001200,0.9765,0.9765,0.9765,0.8071,0.9311,0.8878,0.6064,0.8465,0.3500,0.7165,0.7165
26145001300,0.9765,0.9765,0.9765,0.8071,0.9311,0.8878,0.6064,0.8465,0.3500,0.7165,0.7165
26145001400,0.8071,0.8071,0.8071,0.8071,0.7165,0.6831,0.5000,0.7881,0.3500,0.7165,0.7165
26145001500,0.8071,0.8071,0.8071,0.8071,0.7165,0.6831,0.5000,0.7881,0.3500,0.7165,0.7165
26145001600,0.8071,0.8071,0.8071,0.8071,0.7165,0.6831,0.5000,0.7881,0.3500,0.7165,0.7165
26145001700,0.9426,0.9426,0.9426,0.8071,0.8882,0.8469,0.5851,0.8348,0.3500,0.7165,0.7165
26145001800,0.9765,0.9765,0.9765,0.8071,0.9311,0.8878,0.6064,0.8465,0.3500,0.7165,0.7165
